user_id,user_url,item_id,helpful,recommend,sentiment_analysis
76561198068167039,http://steamcommunity.com/profiles/76561198068167039,211820,No ratings yet,True,2
SpiderZombie,http://steamcommunity.com/id/SpiderZombie,304930,1 of 1 people (100%) found this review helpful,True,2
SpiderZombie,http://steamcommunity.com/id/SpiderZombie,248570,2 of 4 people (50%) found this review helpful,True,2
SpiderZombie,http://steamcommunity.com/id/SpiderZombie,570,2 of 7 people (29%) found this review helpful,False,1
SpiderZombie,http://steamcommunity.com/id/SpiderZombie,255710,No ratings yet,True,1
SpiderZombie,http://steamcommunity.com/id/SpiderZombie,1840,No ratings yet,True,1
SpiderZombie,http://steamcommunity.com/id/SpiderZombie,243870,No ratings yet,True,1
SpiderZombie,http://steamcommunity.com/id/SpiderZombie,440,No ratings yet,True,1
SpiderZombie,http://steamcommunity.com/id/SpiderZombie,239820,No ratings yet,True,2
Slamosis,http://steamcommunity.com/id/Slamosis,4000,1 of 2 people (50%) found this review helpful,True,2
Slamosis,http://steamcommunity.com/id/Slamosis,327890,No ratings yet,False,2
Slamosis,http://steamcommunity.com/id/Slamosis,264710,No ratings yet,True,2
parktesla,http://steamcommunity.com/id/parktesla,49520,No ratings yet,True,1
partycatsjr,http://steamcommunity.com/id/partycatsjr,413410,0 of 1 people (0%) found this review helpful,True,2
partycatsjr,http://steamcommunity.com/id/partycatsjr,441830,7 of 16 people (44%) found this review helpful,True,2
76561198088203016,http://steamcommunity.com/profiles/76561198088203016,4000,3 of 4 people (75%) found this review helpful,True,2
76561198088203016,http://steamcommunity.com/profiles/76561198088203016,389570,1 of 1 people (100%) found this review helpful,True,1
76561198088203016,http://steamcommunity.com/profiles/76561198088203016,105600,1 of 2 people (50%) found this review helpful,True,1
76561198088203016,http://steamcommunity.com/profiles/76561198088203016,204340,1 of 3 people (33%) found this review helpful,True,2
76561198088203016,http://steamcommunity.com/profiles/76561198088203016,252490,0 of 1 people (0%) found this review helpful,True,1
76561198088203016,http://steamcommunity.com/profiles/76561198088203016,319510,4 of 12 people (33%) found this review helpful,True,1
76561198088203016,http://steamcommunity.com/profiles/76561198088203016,218620,No ratings yet,True,1
76561198088203016,http://steamcommunity.com/profiles/76561198088203016,226700,No ratings yet,True,1
76561198088203016,http://steamcommunity.com/profiles/76561198088203016,238280,No ratings yet,True,1
WolfangerX,http://steamcommunity.com/id/WolfangerX,730,No ratings yet,True,2
76561197971725163,http://steamcommunity.com/profiles/76561197971725163,249380,1 of 3 people (33%) found this review helpful,True,2
76561197971725163,http://steamcommunity.com/profiles/76561197971725163,440,No ratings yet,True,2
76561197971725163,http://steamcommunity.com/profiles/76561197971725163,4000,No ratings yet,True,1
patrick_aus,http://steamcommunity.com/id/patrick_aus,275850,4 of 4 people (100%) found this review helpful,False,0
76561198210898561,http://steamcommunity.com/profiles/76561198210898561,429570,0 of 2 people (0%) found this review helpful,True,2
76561198210898561,http://steamcommunity.com/profiles/76561198210898561,202485,No ratings yet,True,1
76561198210898561,http://steamcommunity.com/profiles/76561198210898561,72850,No ratings yet,True,2
76561198210898561,http://steamcommunity.com/profiles/76561198210898561,8870,No ratings yet,True,2
76561198210898561,http://steamcommunity.com/profiles/76561198210898561,22600,No ratings yet,True,2
76561198210898561,http://steamcommunity.com/profiles/76561198210898561,346110,No ratings yet,True,2
76561198050116532,http://steamcommunity.com/profiles/76561198050116532,200210,No ratings yet,True,1
76561198050116532,http://steamcommunity.com/profiles/76561198050116532,218620,No ratings yet,True,2
76561198050116532,http://steamcommunity.com/profiles/76561198050116532,17410,No ratings yet,True,1
76561198029229660,http://steamcommunity.com/profiles/76561198029229660,730,3 of 3 people (100%) found this review helpful,True,1
76561198029229660,http://steamcommunity.com/profiles/76561198029229660,219150,No ratings yet,True,2
76561198029229660,http://steamcommunity.com/profiles/76561198029229660,250320,No ratings yet,True,0
Sickosno,http://steamcommunity.com/id/Sickosno,33930,No ratings yet,True,2
Sickosno,http://steamcommunity.com/id/Sickosno,4920,No ratings yet,True,2
76561198047147962,http://steamcommunity.com/profiles/76561198047147962,304930,No ratings yet,True,2
pawsjdog,http://steamcommunity.com/id/pawsjdog,72850,0 of 1 people (0%) found this review helpful,True,2
pawsjdog,http://steamcommunity.com/id/pawsjdog,424280,No ratings yet,True,2
pawsjdog,http://steamcommunity.com/id/pawsjdog,319630,No ratings yet,True,2
76561198050026278,http://steamcommunity.com/profiles/76561198050026278,230410,0 of 1 people (0%) found this review helpful,True,0
ebolaspounge,http://steamcommunity.com/id/ebolaspounge,223750,No ratings yet,True,1
76561197996571086,http://steamcommunity.com/profiles/76561197996571086,221100,7 of 7 people (100%) found this review helpful,False,0
thetwistedman,http://steamcommunity.com/id/thetwistedman,304930,1 of 1 people (100%) found this review helpful,True,1
thetwistedman,http://steamcommunity.com/id/thetwistedman,440,No ratings yet,True,1
76561198022460178,http://steamcommunity.com/profiles/76561198022460178,8930,2 of 3 people (67%) found this review helpful,True,2
76561198068518806,http://steamcommunity.com/profiles/76561198068518806,218620,No ratings yet,True,2
Peaceproducts131,http://steamcommunity.com/id/Peaceproducts131,440,1 of 1 people (100%) found this review helpful,True,2
Peaceproducts131,http://steamcommunity.com/id/Peaceproducts131,209670,0 of 1 people (0%) found this review helpful,True,0
Peaceproducts131,http://steamcommunity.com/id/Peaceproducts131,8500,No ratings yet,True,2
76561198087445940,http://steamcommunity.com/profiles/76561198087445940,440,1 of 2 people (50%) found this review helpful,True,2
geassguy,http://steamcommunity.com/id/geassguy,242760,1 of 1 people (100%) found this review helpful,True,2
pearcinator,http://steamcommunity.com/id/pearcinator,231160,No ratings yet,True,2
76561198069480581,http://steamcommunity.com/profiles/76561198069480581,550,No ratings yet,True,2
76561198093252101,http://steamcommunity.com/profiles/76561198093252101,440,No ratings yet,True,2
76561198084548334,http://steamcommunity.com/profiles/76561198084548334,389170,1 of 2 people (50%) found this review helpful,True,2
76561198084548334,http://steamcommunity.com/profiles/76561198084548334,346900,0 of 1 people (0%) found this review helpful,True,1
76561198084548334,http://steamcommunity.com/profiles/76561198084548334,205100,No ratings yet,True,1
76561198084548334,http://steamcommunity.com/profiles/76561198084548334,239220,No ratings yet,True,1
PedroFranja,http://steamcommunity.com/id/PedroFranja,207610,No ratings yet,True,1
kruger287,http://steamcommunity.com/id/kruger287,212500,No ratings yet,True,1
TheRealChris02,http://steamcommunity.com/id/TheRealChris02,10,No ratings yet,True,2
76561198054085162,http://steamcommunity.com/profiles/76561198054085162,201790,No ratings yet,True,2
niconicolii,http://steamcommunity.com/id/niconicolii,319630,3 of 3 people (100%) found this review helpful,True,2
niconicolii,http://steamcommunity.com/id/niconicolii,570,1 of 1 people (100%) found this review helpful,True,1
niconicolii,http://steamcommunity.com/id/niconicolii,50650,No ratings yet,True,1
croniczambie,http://steamcommunity.com/id/croniczambie,237310,No ratings yet,True,1
chinnap4t,http://steamcommunity.com/id/chinnap4t,221100,1 of 2 people (50%) found this review helpful,True,2
chinnap4t,http://steamcommunity.com/id/chinnap4t,252490,1 of 2 people (50%) found this review helpful,True,0
penguinereno,http://steamcommunity.com/id/penguinereno,266010,No ratings yet,True,2
thisismyprofilenopeaking,http://steamcommunity.com/id/thisismyprofilenopeaking,730,1 of 3 people (33%) found this review helpful,True,2
penilsky,http://steamcommunity.com/id/penilsky,206190,No ratings yet,True,2
iige,http://steamcommunity.com/id/iige,252490,0 of 2 people (0%) found this review helpful,True,1
watchudoin,http://steamcommunity.com/id/watchudoin,4000,2 of 2 people (100%) found this review helpful,True,2
watchudoin,http://steamcommunity.com/id/watchudoin,245620,1 of 1 people (100%) found this review helpful,True,2
watchudoin,http://steamcommunity.com/id/watchudoin,221380,1 of 1 people (100%) found this review helpful,True,2
watchudoin,http://steamcommunity.com/id/watchudoin,236850,2 of 4 people (50%) found this review helpful,True,2
76561198059138340,http://steamcommunity.com/profiles/76561198059138340,109400,No ratings yet,False,1
76561198073455321,http://steamcommunity.com/profiles/76561198073455321,8190,No ratings yet,True,2
reptiliangovernment,http://steamcommunity.com/id/reptiliangovernment,312530,1 of 1 people (100%) found this review helpful,True,2
cheong0123,http://steamcommunity.com/id/cheong0123,313730,1 of 1 people (100%) found this review helpful,True,2
perox1de,http://steamcommunity.com/id/perox1de,41070,1 of 2 people (50%) found this review helpful,True,0
perox1de,http://steamcommunity.com/id/perox1de,32430,0 of 1 people (0%) found this review helpful,False,0
roh135,http://steamcommunity.com/id/roh135,730,No ratings yet,True,1
76561198056554213,http://steamcommunity.com/profiles/76561198056554213,252490,1 of 3 people (33%) found this review helpful,True,1
PogiGwaps,http://steamcommunity.com/id/PogiGwaps,570,No ratings yet,True,2
PogiGwaps,http://steamcommunity.com/id/PogiGwaps,730,No ratings yet,True,1
potatonuggsssss,http://steamcommunity.com/id/potatonuggsssss,224480,0 of 1 people (0%) found this review helpful,True,2
potatonuggsssss,http://steamcommunity.com/id/potatonuggsssss,208090,0 of 1 people (0%) found this review helpful,True,2
76561198091722897,http://steamcommunity.com/profiles/76561198091722897,304930,2 of 2 people (100%) found this review helpful,True,2
76561198070579161,http://steamcommunity.com/profiles/76561198070579161,374570,No ratings yet,True,2
76561198096782512,http://steamcommunity.com/profiles/76561198096782512,570,No ratings yet,True,2
76561198022053608,http://steamcommunity.com/profiles/76561198022053608,730,No ratings yet,True,1
76561198106127352,http://steamcommunity.com/profiles/76561198106127352,301520,1 of 2 people (50%) found this review helpful,True,2
76561198044948113,http://steamcommunity.com/profiles/76561198044948113,107410,2 of 5 people (40%) found this review helpful,False,2
Loalder,http://steamcommunity.com/id/Loalder,211420,1 of 1 people (100%) found this review helpful,True,1
Loalder,http://steamcommunity.com/id/Loalder,8870,1 of 1 people (100%) found this review helpful,True,1
76561198045756199,http://steamcommunity.com/profiles/76561198045756199,220,1 of 1 people (100%) found this review helpful,True,2
phillipw12,http://steamcommunity.com/id/phillipw12,357900,9 of 13 people (69%) found this review helpful,False,1
phillipw12,http://steamcommunity.com/id/phillipw12,223470,No ratings yet,True,0
phillipw12,http://steamcommunity.com/id/phillipw12,224260,No ratings yet,True,1
phillipw12,http://steamcommunity.com/id/phillipw12,43110,No ratings yet,True,2
76561198062425854,http://steamcommunity.com/profiles/76561198062425854,49520,3 of 3 people (100%) found this review helpful,True,2
xxxoffryf,http://steamcommunity.com/id/xxxoffryf,291210,45 of 58 people (78%) found this review helpful,False,0
xxxoffryf,http://steamcommunity.com/id/xxxoffryf,334230,1 of 2 people (50%) found this review helpful,True,2
xxxoffryf,http://steamcommunity.com/id/xxxoffryf,234920,3 of 8 people (38%) found this review helpful,True,2
xxxoffryf,http://steamcommunity.com/id/xxxoffryf,4000,No ratings yet,True,2
xxxoffryf,http://steamcommunity.com/id/xxxoffryf,440,No ratings yet,True,2
Phoenixx3,http://steamcommunity.com/id/Phoenixx3,391540,No ratings yet,True,2
pi_pie,http://steamcommunity.com/id/pi_pie,230410,No ratings yet,True,1
76561198056392712,http://steamcommunity.com/profiles/76561198056392712,221640,2 of 2 people (100%) found this review helpful,True,1
76561198056392712,http://steamcommunity.com/profiles/76561198056392712,49600,1 of 1 people (100%) found this review helpful,True,1
76561198056392712,http://steamcommunity.com/profiles/76561198056392712,34900,1 of 1 people (100%) found this review helpful,False,0
76561198056392712,http://steamcommunity.com/profiles/76561198056392712,63710,No ratings yet,True,1
76561198056392712,http://steamcommunity.com/profiles/76561198056392712,206420,No ratings yet,True,0
76561198045362276,http://steamcommunity.com/profiles/76561198045362276,239220,1 of 4 people (25%) found this review helpful,False,0
76561198045362276,http://steamcommunity.com/profiles/76561198045362276,72850,No ratings yet,True,2
PieInYaaFaceee,http://steamcommunity.com/id/PieInYaaFaceee,620,No ratings yet,True,2
pieman6124,http://steamcommunity.com/id/pieman6124,224540,0 of 1 people (0%) found this review helpful,True,2
76561198035642590,http://steamcommunity.com/profiles/76561198035642590,292030,3 of 4 people (75%) found this review helpful,True,1
76561198035642590,http://steamcommunity.com/profiles/76561198035642590,109600,0 of 2 people (0%) found this review helpful,True,0
76561198035642590,http://steamcommunity.com/profiles/76561198035642590,34330,No ratings yet,True,2
76561198073525052,http://steamcommunity.com/profiles/76561198073525052,266430,No ratings yet,True,2
76561198073525052,http://steamcommunity.com/profiles/76561198073525052,212800,No ratings yet,True,2
76561198073525052,http://steamcommunity.com/profiles/76561198073525052,99900,No ratings yet,True,2
76561198065484906,http://steamcommunity.com/profiles/76561198065484906,233450,No ratings yet,True,1
MrLilToast,http://steamcommunity.com/id/MrLilToast,440,0 of 1 people (0%) found this review helpful,True,2
76561198070509391,http://steamcommunity.com/profiles/76561198070509391,113400,0 of 1 people (0%) found this review helpful,True,1
76561198070509391,http://steamcommunity.com/profiles/76561198070509391,233450,No ratings yet,True,0
76561198070509391,http://steamcommunity.com/profiles/76561198070509391,304930,No ratings yet,True,2
76561198044383808,http://steamcommunity.com/profiles/76561198044383808,319630,No ratings yet,True,1
76561198073062456,http://steamcommunity.com/profiles/76561198073062456,440,No ratings yet,True,2
76561198073062456,http://steamcommunity.com/profiles/76561198073062456,234710,No ratings yet,True,2
76561198066919836,http://steamcommunity.com/profiles/76561198066919836,236370,2 of 5 people (40%) found this review helpful,True,2
Friendly_Hoovey,http://steamcommunity.com/id/Friendly_Hoovey,440,1 of 1 people (100%) found this review helpful,True,2
Friendly_Hoovey,http://steamcommunity.com/id/Friendly_Hoovey,8190,1 of 1 people (100%) found this review helpful,True,1
Friendly_Hoovey,http://steamcommunity.com/id/Friendly_Hoovey,105600,1 of 1 people (100%) found this review helpful,True,2
76561198047937193,http://steamcommunity.com/profiles/76561198047937193,219740,No ratings yet,True,2
76561198022745261,http://steamcommunity.com/profiles/76561198022745261,440,1 of 1 people (100%) found this review helpful,True,2
76561198045242807,http://steamcommunity.com/profiles/76561198045242807,200510,No ratings yet,True,0
nexoses,http://steamcommunity.com/id/nexoses,49520,3 of 4 people (75%) found this review helpful,True,1
souedu,http://steamcommunity.com/id/souedu,570,20 of 32 people (63%) found this review helpful,True,1
souedu,http://steamcommunity.com/id/souedu,620,1 of 1 people (100%) found this review helpful,True,1
souedu,http://steamcommunity.com/id/souedu,358150,No ratings yet,True,1
souedu,http://steamcommunity.com/id/souedu,440,No ratings yet,True,0
Pink_Gib,http://steamcommunity.com/id/Pink_Gib,49520,No ratings yet,True,2
Pink_Gib,http://steamcommunity.com/id/Pink_Gib,250900,No ratings yet,True,2
Pink_Gib,http://steamcommunity.com/id/Pink_Gib,22380,No ratings yet,True,1
Pink_Gib,http://steamcommunity.com/id/Pink_Gib,72850,No ratings yet,True,1
Pink_Gib,http://steamcommunity.com/id/Pink_Gib,440,No ratings yet,True,2
Pink_Gib,http://steamcommunity.com/id/Pink_Gib,105600,No ratings yet,True,2
76561198047950481,http://steamcommunity.com/profiles/76561198047950481,107800,1 of 2 people (50%) found this review helpful,True,0
76561198047950481,http://steamcommunity.com/profiles/76561198047950481,271290,No ratings yet,True,2
76561198039483841,http://steamcommunity.com/profiles/76561198039483841,230410,4 of 4 people (100%) found this review helpful,True,2
76561198062130309,http://steamcommunity.com/profiles/76561198062130309,385710,No ratings yet,True,0
76561198062130309,http://steamcommunity.com/profiles/76561198062130309,105600,No ratings yet,True,2
76561198041906216,http://steamcommunity.com/profiles/76561198041906216,391540,1 of 1 people (100%) found this review helpful,True,2
76561198041906216,http://steamcommunity.com/profiles/76561198041906216,4000,1 of 1 people (100%) found this review helpful,True,2
76561198041906216,http://steamcommunity.com/profiles/76561198041906216,63380,1 of 1 people (100%) found this review helpful,True,2
76561198041906216,http://steamcommunity.com/profiles/76561198041906216,550,1 of 2 people (50%) found this review helpful,True,2
76561198041906216,http://steamcommunity.com/profiles/76561198041906216,208090,0 of 1 people (0%) found this review helpful,True,0
76561198041906216,http://steamcommunity.com/profiles/76561198041906216,233130,No ratings yet,True,2
76561197996328974,http://steamcommunity.com/profiles/76561197996328974,247730,1 of 1 people (100%) found this review helpful,False,1
76561197996328974,http://steamcommunity.com/profiles/76561197996328974,307780,2 of 3 people (67%) found this review helpful,False,0
Pissbrains,http://steamcommunity.com/id/Pissbrains,35450,2 of 2 people (100%) found this review helpful,True,2
pitmania,http://steamcommunity.com/id/pitmania,4000,No ratings yet,True,1
pixelonsteam,http://steamcommunity.com/id/pixelonsteam,292030,0 of 1 people (0%) found this review helpful,True,2
pixelonsteam,http://steamcommunity.com/id/pixelonsteam,291550,6 of 14 people (43%) found this review helpful,False,1
pixelonsteam,http://steamcommunity.com/id/pixelonsteam,269770,0 of 3 people (0%) found this review helpful,True,2
spaggethi-senpai,http://steamcommunity.com/id/spaggethi-senpai,200210,No ratings yet,True,1
314155156915923,http://steamcommunity.com/id/314155156915923,356510,1 of 4 people (25%) found this review helpful,True,1
314155156915923,http://steamcommunity.com/id/314155156915923,225840,No ratings yet,True,2
76561198115350277,http://steamcommunity.com/profiles/76561198115350277,107410,0 of 1 people (0%) found this review helpful,True,2
76561198093970444,http://steamcommunity.com/profiles/76561198093970444,302830,No ratings yet,True,2
76561198093970444,http://steamcommunity.com/profiles/76561198093970444,304930,No ratings yet,True,1
plainxd,http://steamcommunity.com/id/plainxd,440,No ratings yet,True,2
Plasticbrotha,http://steamcommunity.com/id/Plasticbrotha,252490,0 of 2 people (0%) found this review helpful,True,2
abcdefghijklmnopqrstuvwxyzyes,http://steamcommunity.com/id/abcdefghijklmnopqrstuvwxyzyes,730,No ratings yet,True,0
deranked,http://steamcommunity.com/id/deranked,730,No ratings yet,False,2
76561198133746607,http://steamcommunity.com/profiles/76561198133746607,4000,1 of 1 people (100%) found this review helpful,True,1
76561198133746607,http://steamcommunity.com/profiles/76561198133746607,49520,No ratings yet,True,1
playertheslayer,http://steamcommunity.com/id/playertheslayer,730,1 of 1 people (100%) found this review helpful,True,0
playertheslayer,http://steamcommunity.com/id/playertheslayer,218230,No ratings yet,True,2
76561198054662553,http://steamcommunity.com/profiles/76561198054662553,440,1 of 1 people (100%) found this review helpful,True,1
76561198061363239,http://steamcommunity.com/profiles/76561198061363239,3900,No ratings yet,True,2
DuBsTeRs1,http://steamcommunity.com/id/DuBsTeRs1,252490,No ratings yet,True,2
DuBsTeRs1,http://steamcommunity.com/id/DuBsTeRs1,342480,No ratings yet,False,0
Pocardus,http://steamcommunity.com/id/Pocardus,214490,1 of 4 people (25%) found this review helpful,True,2
Pocardus,http://steamcommunity.com/id/Pocardus,233720,1 of 5 people (20%) found this review helpful,True,0
Pocardus,http://steamcommunity.com/id/Pocardus,49520,0 of 3 people (0%) found this review helpful,True,0
Pocardus,http://steamcommunity.com/id/Pocardus,8930,0 of 3 people (0%) found this review helpful,True,2
Pocardus,http://steamcommunity.com/id/Pocardus,550,0 of 3 people (0%) found this review helpful,True,0
loracidical,http://steamcommunity.com/id/loracidical,218620,0 of 1 people (0%) found this review helpful,True,2
pogapog,http://steamcommunity.com/id/pogapog,203160,No ratings yet,True,2
evolic,http://steamcommunity.com/id/evolic,252950,No ratings yet,True,2
evolic,http://steamcommunity.com/id/evolic,437220,No ratings yet,True,2
modedickson,http://steamcommunity.com/id/modedickson,7670,No ratings yet,True,2
modedickson,http://steamcommunity.com/id/modedickson,205100,No ratings yet,True,2
modedickson,http://steamcommunity.com/id/modedickson,104900,No ratings yet,False,1
ElMessias,http://steamcommunity.com/id/ElMessias,730,0 of 1 people (0%) found this review helpful,True,0
ElMessias,http://steamcommunity.com/id/ElMessias,440,0 of 1 people (0%) found this review helpful,True,2
ElMessias,http://steamcommunity.com/id/ElMessias,40800,0 of 2 people (0%) found this review helpful,True,2
ElMessias,http://steamcommunity.com/id/ElMessias,550,0 of 3 people (0%) found this review helpful,True,1
ElMessias,http://steamcommunity.com/id/ElMessias,304930,1 of 8 people (13%) found this review helpful,False,1
ElMessias,http://steamcommunity.com/id/ElMessias,211260,No ratings yet,True,0
ElMessias,http://steamcommunity.com/id/ElMessias,250900,No ratings yet,True,0
ElMessias,http://steamcommunity.com/id/ElMessias,24840,No ratings yet,True,2
ElMessias,http://steamcommunity.com/id/ElMessias,99900,No ratings yet,True,2
76561198067751993,http://steamcommunity.com/profiles/76561198067751993,440,No ratings yet,True,2
POISON_OAK,http://steamcommunity.com/id/POISON_OAK,220,1 of 1 people (100%) found this review helpful,True,2
poiyuk,http://steamcommunity.com/id/poiyuk,250900,1 of 1 people (100%) found this review helpful,True,0
PoKeVGL,http://steamcommunity.com/id/PoKeVGL,207140,No ratings yet,True,1
PoKeVGL,http://steamcommunity.com/id/PoKeVGL,252490,No ratings yet,True,0
pokefam,http://steamcommunity.com/id/pokefam,730,0 of 1 people (0%) found this review helpful,False,2
76561198131090970,http://steamcommunity.com/profiles/76561198131090970,346110,0 of 2 people (0%) found this review helpful,True,2
Polaa,http://steamcommunity.com/id/Polaa,730,No ratings yet,True,2
76561198053963927,http://steamcommunity.com/profiles/76561198053963927,255710,3 of 4 people (75%) found this review helpful,True,0
76561198053963927,http://steamcommunity.com/profiles/76561198053963927,221100,0 of 1 people (0%) found this review helpful,True,0
thepolis,http://steamcommunity.com/id/thepolis,261980,6 of 9 people (67%) found this review helpful,False,0
thepolis,http://steamcommunity.com/id/thepolis,265930,5 of 9 people (56%) found this review helpful,True,2
thepolis,http://steamcommunity.com/id/thepolis,434570,1 of 2 people (50%) found this review helpful,True,0
thepolis,http://steamcommunity.com/id/thepolis,550,No ratings yet,True,2
polygraphsharik,http://steamcommunity.com/id/polygraphsharik,8870,2 of 2 people (100%) found this review helpful,True,1
polygraphsharik,http://steamcommunity.com/id/polygraphsharik,220260,1 of 2 people (50%) found this review helpful,True,1
polygraphsharik,http://steamcommunity.com/id/polygraphsharik,222750,2 of 5 people (40%) found this review helpful,True,1
76561198142457231,http://steamcommunity.com/profiles/76561198142457231,34030,8 of 11 people (73%) found this review helpful,True,2
76561198064553245,http://steamcommunity.com/profiles/76561198064553245,244850,0 of 1 people (0%) found this review helpful,True,2
76561198064553245,http://steamcommunity.com/profiles/76561198064553245,105600,0 of 1 people (0%) found this review helpful,True,2
76561198070654567,http://steamcommunity.com/profiles/76561198070654567,200210,0 of 1 people (0%) found this review helpful,False,1
76561198070654567,http://steamcommunity.com/profiles/76561198070654567,8930,No ratings yet,True,2
76561198070476536,http://steamcommunity.com/profiles/76561198070476536,352950,1 of 2 people (50%) found this review helpful,True,2
aganic,http://steamcommunity.com/id/aganic,4920,No ratings yet,True,1
76561198048312212,http://steamcommunity.com/profiles/76561198048312212,200260,1 of 2 people (50%) found this review helpful,True,2
smirk_,http://steamcommunity.com/id/smirk_,226700,7 of 8 people (88%) found this review helpful,False,2
grommet,http://steamcommunity.com/id/grommet,730,1 of 2 people (50%) found this review helpful,True,2
e45g4w4t,http://steamcommunity.com/id/e45g4w4t,224260,1 of 1 people (100%) found this review helpful,True,2
Zh3nd,http://steamcommunity.com/id/Zh3nd,730,1 of 2 people (50%) found this review helpful,True,2
Zh3nd,http://steamcommunity.com/id/Zh3nd,320590,0 of 2 people (0%) found this review helpful,True,0
batata_Craft,http://steamcommunity.com/id/batata_Craft,570,1 of 1 people (100%) found this review helpful,True,1
kikis17,http://steamcommunity.com/id/kikis17,4000,No ratings yet,True,2
bonamb,http://steamcommunity.com/id/bonamb,8930,2 of 2 people (100%) found this review helpful,True,2
ainulgokil,http://steamcommunity.com/id/ainulgokil,304930,1 of 1 people (100%) found this review helpful,True,2
ainulgokil,http://steamcommunity.com/id/ainulgokil,239220,0 of 1 people (0%) found this review helpful,False,0
ThePotaot,http://steamcommunity.com/id/ThePotaot,232090,1 of 3 people (33%) found this review helpful,True,0
ThePotaot,http://steamcommunity.com/id/ThePotaot,230290,No ratings yet,True,1
ThePotaot,http://steamcommunity.com/id/ThePotaot,211820,No ratings yet,True,2
ThePotaot,http://steamcommunity.com/id/ThePotaot,219830,No ratings yet,True,1
76561198097488403,http://steamcommunity.com/profiles/76561198097488403,230410,1 of 2 people (50%) found this review helpful,True,1
76561198097488403,http://steamcommunity.com/profiles/76561198097488403,440,No ratings yet,True,1
76561198088795912,http://steamcommunity.com/profiles/76561198088795912,400,No ratings yet,True,1
76561198032545347,http://steamcommunity.com/profiles/76561198032545347,570,2 of 2 people (100%) found this review helpful,True,1
PowerMetalSquid3212,http://steamcommunity.com/id/PowerMetalSquid3212,208090,1 of 1 people (100%) found this review helpful,True,2
PowerMetalSquid3212,http://steamcommunity.com/id/PowerMetalSquid3212,570,No ratings yet,True,2
76561198086621637,http://steamcommunity.com/profiles/76561198086621637,222880,No ratings yet,True,1
76561198082324709,http://steamcommunity.com/profiles/76561198082324709,219740,No ratings yet,True,1
profit_m8,http://steamcommunity.com/id/profit_m8,730,1 of 1 people (100%) found this review helpful,True,2
jamessnee1,http://steamcommunity.com/id/jamessnee1,373390,No ratings yet,True,2
76561198085774896,http://steamcommunity.com/profiles/76561198085774896,374320,No ratings yet,True,0
76561198077442099,http://steamcommunity.com/profiles/76561198077442099,218230,0 of 1 people (0%) found this review helpful,True,2
76561198077442099,http://steamcommunity.com/profiles/76561198077442099,301520,No ratings yet,True,2
PrecisionI,http://steamcommunity.com/id/PrecisionI,252490,No ratings yet,True,0
76561198064215349,http://steamcommunity.com/profiles/76561198064215349,244850,1 of 2 people (50%) found this review helpful,True,2
76561198064215349,http://steamcommunity.com/profiles/76561198064215349,218230,0 of 2 people (0%) found this review helpful,True,2
76561198064215349,http://steamcommunity.com/profiles/76561198064215349,236450,No ratings yet,True,2
76561198064215349,http://steamcommunity.com/profiles/76561198064215349,221100,No ratings yet,True,0
76561198064215349,http://steamcommunity.com/profiles/76561198064215349,206210,No ratings yet,True,2
76561198097565503,http://steamcommunity.com/profiles/76561198097565503,440,2 of 2 people (100%) found this review helpful,True,2
76561198036245133,http://steamcommunity.com/profiles/76561198036245133,273350,1 of 1 people (100%) found this review helpful,True,1
76561198036245133,http://steamcommunity.com/profiles/76561198036245133,261640,No ratings yet,True,1
76561198036245133,http://steamcommunity.com/profiles/76561198036245133,235540,No ratings yet,True,1
76561198089277054,http://steamcommunity.com/profiles/76561198089277054,304050,No ratings yet,True,2
MAXFAX28,http://steamcommunity.com/id/MAXFAX28,251990,5 of 5 people (100%) found this review helpful,True,0
MAXFAX28,http://steamcommunity.com/id/MAXFAX28,310080,4 of 6 people (67%) found this review helpful,True,0
MAXFAX28,http://steamcommunity.com/id/MAXFAX28,383870,No ratings yet,True,2
MAXFAX28,http://steamcommunity.com/id/MAXFAX28,40800,No ratings yet,False,1
MAXFAX28,http://steamcommunity.com/id/MAXFAX28,252490,No ratings yet,True,0
MAXFAX28,http://steamcommunity.com/id/MAXFAX28,50300,No ratings yet,True,2
MAXFAX28,http://steamcommunity.com/id/MAXFAX28,200510,No ratings yet,True,2
spinarock,http://steamcommunity.com/id/spinarock,222730,No ratings yet,True,2
76561198083972463,http://steamcommunity.com/profiles/76561198083972463,440,1 of 1 people (100%) found this review helpful,True,2
76561198083972463,http://steamcommunity.com/profiles/76561198083972463,323470,1 of 3 people (33%) found this review helpful,True,1
76561198089788291,http://steamcommunity.com/profiles/76561198089788291,440,No ratings yet,True,2
PrimaBun,http://steamcommunity.com/id/PrimaBun,730,1 of 1 people (100%) found this review helpful,True,2
76561198075577878,http://steamcommunity.com/profiles/76561198075577878,550,No ratings yet,True,0
76561198025489159,http://steamcommunity.com/profiles/76561198025489159,214870,9 of 12 people (75%) found this review helpful,True,0
pokemontrainerred,http://steamcommunity.com/id/pokemontrainerred,270170,0 of 5 people (0%) found this review helpful,True,1
pokemontrainerred,http://steamcommunity.com/id/pokemontrainerred,49520,No ratings yet,True,2
76561198064474936,http://steamcommunity.com/profiles/76561198064474936,227180,1 of 3 people (33%) found this review helpful,True,2
76561198064474936,http://steamcommunity.com/profiles/76561198064474936,244850,1 of 3 people (33%) found this review helpful,True,1
