Desarrollador,Año,recommend,sentiment_analysis
Bossa Studios,2015,False,0
Bossa Studios,2015,True,2
Bossa Studios,2015,True,1
Bossa Studios,2015,True,2
Bossa Studios,2015,True,1
Bossa Studios,2015,True,1
Bossa Studios,2015,False,2
Bossa Studios,2015,True,1
Bossa Studios,2015,True,2
Bossa Studios,2015,True,0
Bossa Studios,2015,True,2
Bossa Studios,2015,False,0
Bossa Studios,2015,True,2
Bossa Studios,2015,True,1
Bossa Studios,2015,True,2
Bossa Studios,2015,True,1
Bossa Studios,2015,True,1
Bossa Studios,2015,False,2
Bossa Studios,2015,True,1
Bossa Studios,2015,True,2
Bossa Studios,2015,True,0
Bossa Studios,2015,True,2
"Circle Five Studios,Pub Games",2015,True,1
"Circle Five Studios,Pub Games",2015,False,0
"Circle Five Studios,Pub Games",2015,True,1
"Circle Five Studios,Pub Games",2015,True,2
"Circle Five Studios,Pub Games",2015,True,2
"Circle Five Studios,Pub Games",2015,True,1
"Circle Five Studios,Pub Games",2015,False,0
"Circle Five Studios,Pub Games",2015,True,1
"Circle Five Studios,Pub Games",2015,True,2
"Circle Five Studios,Pub Games",2015,True,2
nornware AB,2015,True,1
nornware AB,2015,True,1
nornware AB,2015,True,1
"Expansive Worlds,Avalanche Studios",2015,True,0
"Expansive Worlds,Avalanche Studios",2015,False,2
"Expansive Worlds,Avalanche Studios",2015,True,2
"Expansive Worlds,Avalanche Studios",2015,True,2
"Expansive Worlds,Avalanche Studios",2015,True,2
"Expansive Worlds,Avalanche Studios",2015,True,0
"Expansive Worlds,Avalanche Studios",2015,False,2
"Expansive Worlds,Avalanche Studios",2015,True,2
"Expansive Worlds,Avalanche Studios",2015,True,2
"Expansive Worlds,Avalanche Studios",2015,True,2
"Expansive Worlds,Avalanche Studios",2015,True,0
"Expansive Worlds,Avalanche Studios",2015,False,2
"Expansive Worlds,Avalanche Studios",2015,True,2
"Expansive Worlds,Avalanche Studios",2015,True,2
"Expansive Worlds,Avalanche Studios",2015,True,2
Obsidian Entertainment,2015,True,2
Obsidian Entertainment,2015,True,2
Zeiva Inc,2014,True,2
Zeiva Inc,2014,True,2
Zeiva Inc,2014,True,2
Zeiva Inc,2014,True,2
Heartbit Interactive,2011,True,2
Heartbit Interactive,2011,True,2
Virtual Racing Industries Ltd.,2015,True,2
Virtual Racing Industries Ltd.,2015,True,2
Virtual Racing Industries Ltd.,2015,True,2
Virtual Racing Industries Ltd.,2015,True,2
Virtual Racing Industries Ltd.,2015,True,2
Virtual Racing Industries Ltd.,2015,True,2
Deep Silver Volition,2015,False,0
Phoenix Studio,2015,True,1
Phoenix Studio,2015,True,1
Phoenix Studio,2015,True,1
Phoenix Studio,2015,True,1
Phoenix Studio,2015,True,1
Phoenix Studio,2015,True,1
Owlchemy Labs,2015,True,2
Owlchemy Labs,2015,True,2
Owlchemy Labs,2015,True,2
Owlchemy Labs,2015,True,2
Crian Soft,2015,False,0
Crian Soft,2015,False,0
Crian Soft,2015,False,0
Crian Soft,2015,False,0
Zenimax Online Studios,2014,True,2
Zenimax Online Studios,2014,False,2
Zenimax Online Studios,2014,True,2
Zenimax Online Studios,2014,True,1
Zenimax Online Studios,2014,True,0
Zenimax Online Studios,2014,True,2
Zenimax Online Studios,2014,True,2
Zenimax Online Studios,2014,True,2
Zenimax Online Studios,2014,True,1
Zenimax Online Studios,2014,True,2
Zenimax Online Studios,2014,False,0
Zenimax Online Studios,2014,True,2
Zenimax Online Studios,2014,True,2
Zenimax Online Studios,2014,True,2
Zenimax Online Studios,2014,True,2
Zenimax Online Studios,2014,False,2
Zenimax Online Studios,2014,True,2
Zenimax Online Studios,2014,False,2
Zenimax Online Studios,2014,True,2
Zenimax Online Studios,2014,True,1
Zenimax Online Studios,2014,True,0
Zenimax Online Studios,2014,True,2
Zenimax Online Studios,2014,True,2
Zenimax Online Studios,2014,True,2
Zenimax Online Studios,2014,True,1
Zenimax Online Studios,2014,True,2
Zenimax Online Studios,2014,False,0
Zenimax Online Studios,2014,True,2
Zenimax Online Studios,2014,True,2
Zenimax Online Studios,2014,True,2
Zenimax Online Studios,2014,True,2
Zenimax Online Studios,2014,False,2
Rubycone,2015,True,1
Rubycone,2015,True,1
Rubycone,2015,True,1
"Ubisoft Sofia,Ubisoft Kiev",2015,True,2
"Ubisoft Sofia,Ubisoft Kiev",2015,True,2
"Ubisoft Sofia,Ubisoft Kiev",2015,True,2
"Ubisoft Sofia,Ubisoft Kiev",2015,True,2
"Ubisoft Sofia,Ubisoft Kiev",2015,True,2
"Ubisoft Sofia,Ubisoft Kiev",2015,True,2
Colossal Order Ltd.,2015,False,2
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,1
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,False,2
Colossal Order Ltd.,2015,True,1
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,1
Colossal Order Ltd.,2015,True,1
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,1
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,1
Colossal Order Ltd.,2015,True,1
Colossal Order Ltd.,2015,True,0
Colossal Order Ltd.,2015,True,0
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,1
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,0
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,False,2
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,1
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,False,2
Colossal Order Ltd.,2015,True,1
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,1
Colossal Order Ltd.,2015,True,1
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,1
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,1
Colossal Order Ltd.,2015,True,1
Colossal Order Ltd.,2015,True,0
Colossal Order Ltd.,2015,True,0
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,1
Colossal Order Ltd.,2015,True,2
Colossal Order Ltd.,2015,True,0
Colossal Order Ltd.,2015,True,2
Dennaton Games,2015,False,2
Dennaton Games,2015,True,0
Dennaton Games,2015,True,1
Dennaton Games,2015,True,2
Dennaton Games,2015,True,2
Dennaton Games,2015,True,1
Dennaton Games,2015,True,1
Dennaton Games,2015,True,1
Dennaton Games,2015,True,2
Dennaton Games,2015,True,2
Dennaton Games,2015,True,2
Dennaton Games,2015,True,1
Dennaton Games,2015,False,2
Dennaton Games,2015,True,0
Dennaton Games,2015,True,1
Dennaton Games,2015,True,2
Dennaton Games,2015,True,2
Dennaton Games,2015,True,1
Dennaton Games,2015,True,1
Dennaton Games,2015,True,1
Dennaton Games,2015,True,2
Dennaton Games,2015,True,2
Dennaton Games,2015,True,2
Dennaton Games,2015,True,1
Moon Studios GmbH,2015,True,2
Moon Studios GmbH,2015,True,2
Moon Studios GmbH,2015,True,2
Moon Studios GmbH,2015,True,2
Moon Studios GmbH,2015,True,0
Moon Studios GmbH,2015,True,0
Moon Studios GmbH,2015,True,2
Moon Studios GmbH,2015,True,0
Moon Studios GmbH,2015,True,2
Moon Studios GmbH,2015,True,2
Moon Studios GmbH,2015,True,2
Moon Studios GmbH,2015,True,2
Moon Studios GmbH,2015,True,2
Capcom,2015,True,2
Capcom,2015,True,2
kChamp Games,2015,True,1
kChamp Games,2015,True,1
kChamp Games,2015,True,2
kChamp Games,2015,True,2
kChamp Games,2015,True,2
kChamp Games,2015,True,0
kChamp Games,2015,True,2
kChamp Games,2015,True,1
kChamp Games,2015,True,1
kChamp Games,2015,True,2
kChamp Games,2015,True,2
kChamp Games,2015,True,2
kChamp Games,2015,True,0
kChamp Games,2015,True,2
kChamp Games,2015,True,1
kChamp Games,2015,True,1
kChamp Games,2015,True,2
kChamp Games,2015,True,2
kChamp Games,2015,True,2
kChamp Games,2015,True,0
kChamp Games,2015,True,2
kChamp Games,2015,True,1
kChamp Games,2015,True,1
kChamp Games,2015,True,2
kChamp Games,2015,True,2
kChamp Games,2015,True,2
kChamp Games,2015,True,0
kChamp Games,2015,True,2
kChamp Games,2015,True,1
kChamp Games,2015,True,1
kChamp Games,2015,True,2
kChamp Games,2015,True,2
kChamp Games,2015,True,2
kChamp Games,2015,True,0
kChamp Games,2015,True,2
kChamp Games,2015,True,1
kChamp Games,2015,True,1
kChamp Games,2015,True,2
kChamp Games,2015,True,2
kChamp Games,2015,True,2
kChamp Games,2015,True,0
kChamp Games,2015,True,2
Tuesday Society,2015,True,2
"Milan Kazarka,Jeroen van Oosten",2015,False,2
"Milan Kazarka,Jeroen van Oosten",2015,False,2
"Milan Kazarka,Jeroen van Oosten",2015,False,2
Locomotivah,2015,True,2
Locomotivah,2015,True,2
SDEnterNet,2015,True,1
SDEnterNet,2015,True,1
SDEnterNet,2015,True,1
SDEnterNet,2015,True,1
SDEnterNet,2015,True,1
SDEnterNet,2015,True,1
"Signal Studios,Smart Ghost",2015,False,0
"Signal Studios,Smart Ghost",2015,False,2
"Signal Studios,Smart Ghost",2015,True,2
"Signal Studios,Smart Ghost",2015,True,2
"Signal Studios,Smart Ghost",2015,True,2
"Signal Studios,Smart Ghost",2015,False,2
"Signal Studios,Smart Ghost",2015,False,0
"Signal Studios,Smart Ghost",2015,True,2
"Signal Studios,Smart Ghost",2015,False,0
"Signal Studios,Smart Ghost",2015,False,0
"Signal Studios,Smart Ghost",2015,False,2
"Signal Studios,Smart Ghost",2015,True,2
"Signal Studios,Smart Ghost",2015,True,2
"Signal Studios,Smart Ghost",2015,True,2
"Signal Studios,Smart Ghost",2015,False,2
"Signal Studios,Smart Ghost",2015,False,0
"Signal Studios,Smart Ghost",2015,True,2
"Signal Studios,Smart Ghost",2015,False,0
"Signal Studios,Smart Ghost",2015,False,0
"Signal Studios,Smart Ghost",2015,False,2
"Signal Studios,Smart Ghost",2015,True,2
"Signal Studios,Smart Ghost",2015,True,2
"Signal Studios,Smart Ghost",2015,True,2
"Signal Studios,Smart Ghost",2015,False,2
"Signal Studios,Smart Ghost",2015,False,0
"Signal Studios,Smart Ghost",2015,True,2
"Signal Studios,Smart Ghost",2015,False,0
"Signal Studios,Smart Ghost",2015,False,0
"Signal Studios,Smart Ghost",2015,False,2
"Signal Studios,Smart Ghost",2015,True,2
"Signal Studios,Smart Ghost",2015,True,2
"Signal Studios,Smart Ghost",2015,True,2
"Signal Studios,Smart Ghost",2015,False,2
"Signal Studios,Smart Ghost",2015,False,0
"Signal Studios,Smart Ghost",2015,True,2
"Signal Studios,Smart Ghost",2015,False,0
"Signal Studios,Smart Ghost",2015,False,0
"Signal Studios,Smart Ghost",2015,False,2
"Signal Studios,Smart Ghost",2015,True,2
"Signal Studios,Smart Ghost",2015,True,2
"Signal Studios,Smart Ghost",2015,True,2
"Signal Studios,Smart Ghost",2015,False,2
"Signal Studios,Smart Ghost",2015,False,0
"Signal Studios,Smart Ghost",2015,True,2
"Signal Studios,Smart Ghost",2015,False,0
"Mario von Rickenbach,Michael Frei",2015,False,0
"Mario von Rickenbach,Michael Frei",2015,True,2
"Mario von Rickenbach,Michael Frei",2015,True,1
"Mario von Rickenbach,Michael Frei",2015,True,1
"Mario von Rickenbach,Michael Frei",2015,True,2
"Mario von Rickenbach,Michael Frei",2015,True,1
"Mario von Rickenbach,Michael Frei",2015,False,0
"Mario von Rickenbach,Michael Frei",2015,True,2
"Mario von Rickenbach,Michael Frei",2015,True,1
"Mario von Rickenbach,Michael Frei",2015,True,1
"Mario von Rickenbach,Michael Frei",2015,True,2
"Mario von Rickenbach,Michael Frei",2015,True,1
"Mario von Rickenbach,Michael Frei",2015,False,0
"Mario von Rickenbach,Michael Frei",2015,True,2
"Mario von Rickenbach,Michael Frei",2015,True,1
"Mario von Rickenbach,Michael Frei",2015,True,1
"Mario von Rickenbach,Michael Frei",2015,True,2
"Mario von Rickenbach,Michael Frei",2015,True,1
Rebellion,2015,True,0
Rebellion,2015,True,0
Rebellion,2015,True,2
Rebellion,2015,False,2
Rebellion,2015,True,2
Scott Cawthon,2015,True,2
Scott Cawthon,2015,True,1
Scott Cawthon,2015,True,0
Scott Cawthon,2015,True,1
Scott Cawthon,2015,True,0
Scott Cawthon,2015,True,1
Scott Cawthon,2015,True,1
Scott Cawthon,2015,True,1
Scott Cawthon,2015,True,2
Scott Cawthon,2015,True,2
Scott Cawthon,2015,True,1
Scott Cawthon,2015,True,2
Scott Cawthon,2015,True,1
Scott Cawthon,2015,True,0
Scott Cawthon,2015,True,1
Scott Cawthon,2015,True,0
Scott Cawthon,2015,True,1
Scott Cawthon,2015,True,1
Scott Cawthon,2015,True,1
Scott Cawthon,2015,True,2
Scott Cawthon,2015,True,2
Scott Cawthon,2015,True,1
Scott Cawthon,2015,True,2
Scott Cawthon,2015,True,1
Scott Cawthon,2015,True,0
Scott Cawthon,2015,True,1
Scott Cawthon,2015,True,0
Scott Cawthon,2015,True,1
Scott Cawthon,2015,True,1
Scott Cawthon,2015,True,1
Scott Cawthon,2015,True,2
Scott Cawthon,2015,True,2
Scott Cawthon,2015,True,1
Urban Games,2015,True,2
Urban Games,2015,True,2
Urban Games,2015,True,2
"Crescent Moon Games,Cinopt Studios",2015,True,1
"SNK CORPORATION,Code Mystics",2015,True,1
"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka",2014,True,2
"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka",2014,True,2
"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka",2014,True,0
"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka",2014,True,1
"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka",2014,True,2
"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka",2014,True,2
"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka",2014,True,0
"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka",2014,True,1
Camouflaj,2015,True,2
Camouflaj,2015,True,2
Camouflaj,2015,True,2
Beenox,2006,True,2
Beenox,2006,True,2
Iridium Studios,2015,False,2
Iridium Studios,2015,False,2
Rhaon Entertainment,2015,False,1
Rhaon Entertainment,2015,True,2
Rhaon Entertainment,2015,False,1
Rhaon Entertainment,2015,True,2
Rhaon Entertainment,2015,False,1
Rhaon Entertainment,2015,True,2
Rhaon Entertainment,2015,False,1
Rhaon Entertainment,2015,True,2
Rhaon Entertainment,2015,False,1
Rhaon Entertainment,2015,True,2
Erik Asmussen,2015,True,2
Erik Asmussen,2015,False,0
Erik Asmussen,2015,True,2
Erik Asmussen,2015,True,2
Erik Asmussen,2015,False,0
Erik Asmussen,2015,True,2
Erik Asmussen,2015,True,2
Erik Asmussen,2015,False,0
Erik Asmussen,2015,True,2
Digitalmindsoft,2015,False,0
Digitalmindsoft,2015,False,0
Digitalmindsoft,2015,False,0
Keen Software House,2015,True,2
Keen Software House,2015,True,1
Keen Software House,2015,True,2
Keen Software House,2015,False,0
Keen Software House,2015,True,0
Keen Software House,2015,False,1
Keen Software House,2015,True,2
Keen Software House,2015,True,2
Keen Software House,2015,True,2
Keen Software House,2015,True,1
Keen Software House,2015,True,2
Keen Software House,2015,False,0
Keen Software House,2015,True,0
Keen Software House,2015,False,1
Keen Software House,2015,True,2
Keen Software House,2015,True,2
Keen Software House,2015,True,2
Keen Software House,2015,True,1
Keen Software House,2015,True,2
Keen Software House,2015,False,0
Keen Software House,2015,True,0
Keen Software House,2015,False,1
Keen Software House,2015,True,2
Keen Software House,2015,True,2
Keen Software House,2015,True,2
Keen Software House,2015,True,1
Keen Software House,2015,True,2
Keen Software House,2015,False,0
Keen Software House,2015,True,0
Keen Software House,2015,False,1
Keen Software House,2015,True,2
Keen Software House,2015,True,2
Keen Software House,2015,True,2
Keen Software House,2015,True,1
Keen Software House,2015,True,2
Keen Software House,2015,False,0
Keen Software House,2015,True,0
Keen Software House,2015,False,1
Keen Software House,2015,True,2
Keen Software House,2015,True,2
Anisoptera Games,2015,True,2
Anisoptera Games,2015,True,0
Anisoptera Games,2015,True,2
Anisoptera Games,2015,True,0
Anisoptera Games,2015,True,2
Anisoptera Games,2015,True,0
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,False,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,0
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,False,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,0
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,False,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,0
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,False,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,0
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,False,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,0
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,1
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Mouldy Toof Studios,2015,True,2
Creative Assembly,2015,True,2
Creative Assembly,2015,True,0
Creative Assembly,2015,True,1
Creative Assembly,2015,True,0
Creative Assembly,2015,True,2
Creative Assembly,2015,True,0
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,False,0
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,0
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,0
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,True,0
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,True,0
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,False,0
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,0
Turtle Rock Studios,2015,False,2
Turtle Rock Studios,2015,False,2
Turtle Rock Studios,2015,False,1
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,False,0
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,False,0
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,0
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,False,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,False,0
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,False,0
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,0
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,0
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,True,0
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,True,0
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,False,0
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,0
Turtle Rock Studios,2015,False,2
Turtle Rock Studios,2015,False,2
Turtle Rock Studios,2015,False,1
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,False,0
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,False,0
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,0
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,True,1
Turtle Rock Studios,2015,False,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,False,0
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Turtle Rock Studios,2015,True,2
Dingo Games,2015,True,2
Dingo Games,2015,True,2
Dingo Games,2015,True,2
Dingo Games,2015,True,2
Dingo Games,2015,True,2
Dingo Games,2015,True,2
Dingo Games,2015,True,2
Dingo Games,2015,True,2
Reiza Studios,2015,True,1
Reiza Studios,2015,True,1
Reiza Studios,2015,True,1
"M2 Co.,LTD",2015,True,0
Payload Studios,2015,False,0
Payload Studios,2015,True,2
Payload Studios,2015,True,2
Payload Studios,2015,True,2
Payload Studios,2015,True,0
Payload Studios,2015,False,1
Payload Studios,2015,True,2
Payload Studios,2015,True,2
Payload Studios,2015,False,0
Payload Studios,2015,True,2
Payload Studios,2015,True,2
Payload Studios,2015,True,2
Payload Studios,2015,True,0
Payload Studios,2015,False,1
Payload Studios,2015,True,2
Payload Studios,2015,True,2
Payload Studios,2015,False,0
Payload Studios,2015,True,2
Payload Studios,2015,True,2
Payload Studios,2015,True,2
Payload Studios,2015,True,0
Payload Studios,2015,False,1
Payload Studios,2015,True,2
Payload Studios,2015,True,2
Cabygon,2015,True,1
Cabygon,2015,True,1
Cabygon,2015,True,1
minori,2015,True,0
Focus Home Interactive,2015,False,1
Focus Home Interactive,2015,False,1
"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,1
"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,1
"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,True,2
